,Auktion,Art_x,Klas.,Sort_x,MSC,SeaPacked,Ks,Kilo_x,Slant,Ialt,Pris,Total,Dato,Sælger,Sælger navn,Land,Landingsdato,FAO,Latin,Parti nr.,Unnamed: 0,Art_y,Sort_y,Kilo_y,Gnsn.,Max.,Valuta
0,Hirtshals,Torsk,E,4.0,False,False,8,20.0,0.0,160.0,28.0,4480.0,02-12-2020,FFHI,F. F. Hirtshals,Denmark,2020-12-02,COD,Gadus Morhua,21220205203,356283,Torsk,4,303.5,27.97,30.0,DKK
1,Strandby,Torsk,E,4.0,False,False,1,25.0,0.0,25.0,31.5,787.5,02-12-2020,FS,Fiskernes Samlecentral,Denmark,2020-12-02,COD,Gadus Morhua,21220206102,356307,Torsk,4,38.0,31.67,32.0,DKK
2,Skagen,Torsk,E,4.0,False,False,1,0.0,25.0,25.0,22.5,562.5,02-12-2020,S 226,"S 226 "" Emmely Pilegaard""",Denmark,2020-12-02,COD,Gadus Morhua,212202010801,356365,Torsk,4,104.0,23.44,25.0,DKK
3,Skagen,Torsk,E,4.0,False,False,1,0.0,25.0,25.0,23.0,575.0,02-12-2020,S 107,"S 107 ""Skagerak""",Denmark,2020-12-02,COD,Gadus Morhua,21220209801,356365,Torsk,4,104.0,23.44,25.0,DKK
4,Skagen,Torsk,E,4.0,False,False,2,25.0,0.0,50.0,24.0,1200.0,02-12-2020,8542,Skagen Samlecentral,Denmark,2020-12-02,COD,Gadus Morhua,21220202801,356365,Torsk,4,104.0,23.44,25.0,DKK
5,Skagen,Torsk,E,4.0,False,False,0,0.0,4.0,4.0,25.0,100.0,02-12-2020,8542,Skagen Samlecentral,Denmark,2020-12-02,COD,Gadus Morhua,21220202501,356365,Torsk,4,104.0,23.44,25.0,DKK
6,Strandby,Torsk,A,4.0,False,False,2,25.0,0.0,50.0,22.75,1137.5,30-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-30,COD,Gadus Morhua,301120208101,352497,Torsk,4,559.0,22.31,25.25,DKK
7,Strandby,Torsk,E,4.0,False,False,2,25.0,12.0,37.0,24.25,897.25,30-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-30,COD,Gadus Morhua,3011202016701,352497,Torsk,4,559.0,22.31,25.25,DKK
8,Strandby,Torsk,E,4.0,False,False,3,25.0,0.0,75.0,25.25,1893.75,30-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-30,COD,Gadus Morhua,301120207601,352497,Torsk,4,559.0,22.31,25.25,DKK
9,Skagen,Torsk,E,4.0,False,False,1,0.0,25.0,25.0,24.25,606.25,30-11-2020,S 107,"S 107 ""Skagerak""",Denmark,2020-11-30,COD,Gadus Morhua,3011202016301,352559,Torsk,4,204.0,22.83,25.25,DKK
10,Skagen,Torsk,E,4.0,False,False,2,25.0,29.0,54.0,25.25,1363.5,30-11-2020,8542,Skagen Samlecentral,Denmark,2020-11-30,COD,Gadus Morhua,301120207001,352559,Torsk,4,204.0,22.83,25.25,DKK
11,Strandby,Torsk,E,4.0,False,False,4,25.0,0.0,100.0,35.5,3550.0,27-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-27,COD,Gadus Morhua,271120207801,350490,Torsk,4,169.0,34.27,35.5,DKK
12,Strandby,Torsk,E,4.0,False,False,2,25.0,0.0,50.0,44.0,2200.0,26-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-26,COD,Gadus Morhua,261120206301,349457,Torsk,4,123.0,44.22,45.0,DKK
13,Strandby,Torsk,E,4.0,False,False,6,25.0,32.0,157.0,38.25,6005.25,25-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-25,COD,Gadus Morhua,251120203101,348740,Torsk,4,157.0,38.25,38.25,DKK
14,Skagen,Torsk,E,4.0,False,False,2,25.0,21.0,46.0,38.5,1771.0,25-11-2020,S 226,"S 226 "" Emmely Pilegaard""",Denmark,2020-11-25,COD,Gadus Morhua,2511202034101,348775,Torsk,4,80.0,38.2,40.0,DKK
15,Skagen,Torsk,E,4.0,False,False,1,0.0,19.0,19.0,40.0,760.0,25-11-2020,S 107,"S 107 ""Skagerak""",Denmark,2020-11-25,COD,Gadus Morhua,2511202031301,348775,Torsk,4,80.0,38.2,40.0,DKK
16,Hanstholm,Torsk,A,4.0,False,True,5,19.0,0.0,95.0,31.25,2968.75,23-11-2020,HM 227,"HM 227 ""Myggenes""",Denmark,2020-11-23,COD,Gadus Morhua,2311202011005,346725,Torsk,4,5014.0,29.16,38.75,DKK
17,Strandby,Torsk,A,4.0,False,False,3,25.0,9.0,59.0,30.25,1784.75,23-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-23,COD,Gadus Morhua,231120204601,346797,Torsk,4,200.0,34.87,37.5,DKK
18,Strandby,Torsk,E,4.0,False,False,3,25.0,0.0,75.0,37.5,2812.5,23-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-23,COD,Gadus Morhua,231120204302,346797,Torsk,4,200.0,34.87,37.5,DKK
19,Skagen,Torsk,E,4.0,False,False,1,0.0,17.0,17.0,27.5,467.5,23-11-2020,S 107,"S 107 ""Skagerak""",Denmark,2020-11-23,COD,Gadus Morhua,2311202031001,346831,Torsk,4,47.0,27.18,27.5,DKK
20,Hanstholm,Torsk,E,4.0,False,True,5,20.0,0.0,100.0,30.5,3050.0,20-11-2020,L 654,"L 654 ""Pia Glanz""",Denmark,2020-11-20,COD,Gadus Morhua,201120207504,345752,Torsk,4,4263.0,22.24,34.25,DKK
21,Strandby,Torsk,E,4.0,False,False,3,25.0,0.0,75.0,32.5,2437.5,20-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-20,COD,Gadus Morhua,201120206102,345786,Torsk,4,150.0,31.75,33.0,DKK
22,Strandby,Torsk,A,4.0,False,False,2,25.0,0.0,50.0,32.0,1600.0,19-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-19,COD,Gadus Morhua,191120207002,344412,Torsk,4,361.0,32.0,34.75,DKK
23,Strandby,Torsk,E,4.0,False,False,3,25.0,0.0,75.0,33.75,2531.25,19-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-19,COD,Gadus Morhua,191120207702,344412,Torsk,4,361.0,32.0,34.75,DKK
24,Skagen,Torsk,E,4.0,False,False,1,0.0,25.0,25.0,29.0,725.0,19-11-2020,S 107,"S 107 ""Skagerak""",Denmark,2020-11-19,COD,Gadus Morhua,1911202013101,344433,Torsk,4,149.0,30.02,33.0,DKK
25,Skagen,Torsk,E,4.0,False,False,3,25.0,16.0,66.0,29.5,1947.0,19-11-2020,S 226,"S 226 "" Emmely Pilegaard""",Denmark,2020-11-19,COD,Gadus Morhua,1911202010101,344433,Torsk,4,149.0,30.02,33.0,DKK
26,Skagen,Torsk,E,4.0,False,False,1,0.0,17.0,17.0,33.0,561.0,19-11-2020,8542,Skagen Samlecentral,Denmark,2020-11-19,COD,Gadus Morhua,19112020401,344433,Torsk,4,149.0,30.02,33.0,DKK
27,Hanstholm,Torsk,A,4.0,False,True,1,0.0,16.0,16.0,20.0,320.0,18-11-2020,VA 2 S,VA 2 S  (Samler),Norway,2020-11-18,COD,Gadus Morhua,1811202012701,343406,Torsk,4,3875.5,25.74,35.25,DKK
28,Hirtshals,Torsk,A,4.0,False,False,4,20.0,0.0,80.0,34.0,2720.0,17-11-2020,FFHI,F. F. Hirtshals,Denmark,2020-11-17,COD,Gadus Morhua,1711202011202,342073,Torsk,4,429.0,35.67,40.0,DKK
29,Hirtshals,Torsk,A,4.0,False,False,1,20.0,12.0,12.0,35.0,420.0,17-11-2020,FFHI,F. F. Hirtshals,Denmark,2020-11-17,COD,Gadus Morhua,1711202011201,342073,Torsk,4,429.0,35.67,40.0,DKK
30,Hirtshals,Torsk,E,4.0,False,False,1,20.0,0.0,20.0,38.0,760.0,17-11-2020,FFHI,F. F. Hirtshals,Denmark,2020-11-17,COD,Gadus Morhua,1711202010302,342073,Torsk,4,429.0,35.67,40.0,DKK
31,Hirtshals,Torsk,E,4.0,False,False,2,20.0,16.0,36.0,40.0,1440.0,17-11-2020,FFHI,F. F. Hirtshals,Denmark,2020-11-17,COD,Gadus Morhua,1711202010301,342073,Torsk,4,429.0,35.67,40.0,DKK
32,Strandby,Torsk,E,4.0,False,False,4,25.0,24.0,99.0,36.75,3638.25,17-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-17,COD,Gadus Morhua,171120205301,342109,Torsk,4,121.0,36.61,36.75,DKK
33,Skagen,Torsk,E,4.0,False,False,2,20.0,6.0,26.0,31.5,819.0,16-11-2020,S 486,S 486 Sajoni,Denmark,2020-11-16,COD,Gadus Morhua,1611202010401,340185,Torsk,4,232.0,32.44,34.5,DKK
34,Skagen,Torsk,E,4.0,False,False,4,25.0,17.0,92.0,34.0,3128.0,16-11-2020,8542,Skagen Samlecentral,Denmark,2020-11-16,COD,Gadus Morhua,161120204702,340185,Torsk,4,232.0,32.44,34.5,DKK
35,Hirtshals,Torsk,E,4.0,False,False,8,20.0,21.0,161.0,28.0,4508.0,12-11-2020,FFHI,F. F. Hirtshals,Denmark,2020-11-12,COD,Gadus Morhua,1211202020301,336334,Torsk,4,844.0,26.22,28.5,DKK
36,Strandby,Torsk,E,4.0,False,False,3,25.0,8.0,58.0,28.0,1624.0,12-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-12,COD,Gadus Morhua,121120206602,336364,Torsk,4,83.0,28.08,28.25,DKK
37,Skagen,Torsk,E,4.0,False,False,1,0.0,29.0,29.0,24.0,696.0,12-11-2020,8542,Skagen Samlecentral,Denmark,2020-11-12,COD,Gadus Morhua,121120204001,336381,Torsk,4,47.0,24.38,25.0,DKK
38,Skagen,Torsk,E,4.0,False,False,1,0.0,18.0,18.0,25.0,450.0,12-11-2020,8542,Skagen Samlecentral,Denmark,2020-11-12,COD,Gadus Morhua,121120203601,336381,Torsk,4,47.0,24.38,25.0,DKK
39,Hanstholm,Torsk,E,4.0,False,False,2,20.0,0.0,40.0,28.0,1120.0,11-11-2020,SAMLER,Hanstholm Samlecentral A/S,Denmark,2020-11-11,COD,Gadus Morhua,1111202013601,334250,Torsk,4,6801.5,25.56,29.5,DKK
40,Strandby,Torsk,E,4.0,False,False,4,25.0,14.0,89.0,27.25,2425.25,11-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-11,COD,Gadus Morhua,111120208802,334359,Torsk,4,646.0,25.89,27.25,DKK
41,Skagen,Torsk,E,4.0,False,False,1,0.0,25.0,25.0,25.0,625.0,11-11-2020,S 226,"S 226 "" Emmely Pilegaard""",Denmark,2020-11-11,COD,Gadus Morhua,1111202012901,334417,Torsk,4,119.0,29.11,30.5,DKK
42,Skagen,Torsk,E,4.0,False,False,1,0.0,5.0,5.0,30.0,150.0,11-11-2020,8542,Skagen Samlecentral,Denmark,2020-11-11,COD,Gadus Morhua,111120203301,334417,Torsk,4,119.0,29.11,30.5,DKK
43,Skagen,Torsk,E,4.0,False,False,2,20.0,16.0,36.0,30.25,1089.0,11-11-2020,S 486,S 486 Sajoni,Denmark,2020-11-11,COD,Gadus Morhua,1111202012801,334417,Torsk,4,119.0,29.11,30.5,DKK
44,Skagen,Torsk,E,4.0,False,False,2,25.0,0.0,50.0,30.5,1525.0,11-11-2020,8542,Skagen Samlecentral,Denmark,2020-11-11,COD,Gadus Morhua,111120203701,334417,Torsk,4,119.0,29.11,30.5,DKK
45,Hirtshals,Torsk,E,4.0,False,False,25,20.0,0.0,500.0,31.75,15875.0,10-11-2020,FFHI,F. F. Hirtshals,Denmark,2020-11-10,COD,Gadus Morhua,1011202020303,332504,Torsk,4,1777.0,30.1,33.5,DKK
46,Strandby,Torsk,E,4.0,False,False,1,25.0,0.0,25.0,34.0,850.0,10-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-10,COD,Gadus Morhua,101120208702,332554,Torsk,4,94.0,33.15,36.0,DKK
47,Hanstholm,Torsk,A,4.0,False,True,3,20.0,0.0,60.0,30.0,1800.0,09-11-2020,L 757,"L 757  ""Aaltje Postma""",Denmark,2020-11-09,COD,Gadus Morhua,911202027804,330341,Torsk,4,8591.5,34.14,37.5,DKK
48,Hanstholm,Torsk,E,4.0,False,True,10,25.0,17.0,242.0,30.75,7441.5,09-11-2020,NC 302,"NC 302  ""Iris""",Germany,2020-11-09,COD,Gadus Morhua,911202021401,330341,Torsk,4,8591.5,34.14,37.5,DKK
49,Hirtshals,Torsk,A,4.0,False,False,9,20.0,6.0,166.0,30.5,5063.0,09-11-2020,FFHI,F. F. Hirtshals,Denmark,2020-11-09,COD,Gadus Morhua,91120207601,330405,Torsk,4,1221.0,31.99,33.5,DKK
50,Hirtshals,Torsk,E,4.0,False,False,2,20.0,0.0,40.0,30.0,1200.0,09-11-2020,FFHI,F. F. Hirtshals,Denmark,2020-11-09,COD,Gadus Morhua,91120207301,330405,Torsk,4,1221.0,31.99,33.5,DKK
51,Hirtshals,Torsk,E,4.0,False,False,2,20.0,0.0,40.0,32.0,1280.0,09-11-2020,HG 281,HG 281 Elin,Denmark,2020-11-09,COD,Gadus Morhua,91120204602,330405,Torsk,4,1221.0,31.99,33.5,DKK
52,Hirtshals,Torsk,E,4.0,False,False,2,20.0,0.0,40.0,32.75,1310.0,09-11-2020,FFHI,F. F. Hirtshals,Denmark,2020-11-09,COD,Gadus Morhua,91120206306,330405,Torsk,4,1221.0,31.99,33.5,DKK
53,Strandby,Torsk,E,4.0,False,False,3,25.0,0.0,75.0,34.75,2606.25,09-11-2020,FS,Fiskernes Samlecentral,Denmark,2020-11-09,COD,Gadus Morhua,91120208301,330448,Torsk,4,328.0,34.26,34.75,DKK
54,Skagen,Torsk,E,4.0,False,False,0,0.0,5.0,5.0,30.0,150.0,09-11-2020,8542,Skagen Samlecentral,Denmark,2020-11-09,COD,Gadus Morhua,91120204101,330508,Torsk,4,113.0,33.11,33.25,DKK
